epoch,time,loss,val_loss,dice
1,295.4077117443085,0.3134581411418061,"tensor(0.0503, device='cuda:0')","tensor(0.8534, device='cuda:0')"
2,301.90801215171814,0.044154095746124535,"tensor(0.0172, device='cuda:0')","tensor(0.9255, device='cuda:0')"
3,296.27664041519165,0.02921193494155,"tensor(0.0135, device='cuda:0')","tensor(0.9213, device='cuda:0')"
4,289.6593282222748,0.024915945497505115,"tensor(0.0118, device='cuda:0')","tensor(0.9263, device='cuda:0')"
5,297.04021978378296,0.021614962801956135,"tensor(0.0094, device='cuda:0')","tensor(0.9331, device='cuda:0')"
6,299.51490116119385,0.02205416788986793,"tensor(0.0095, device='cuda:0')","tensor(0.9394, device='cuda:0')"
7,297.9867935180664,0.019147519922306448,"tensor(0.0100, device='cuda:0')","tensor(0.9432, device='cuda:0')"
8,297.4709219932556,0.020472349295505704,"tensor(0.0100, device='cuda:0')","tensor(0.9383, device='cuda:0')"
9,311.58430194854736,0.01862906542020485,"tensor(0.0095, device='cuda:0')","tensor(0.9446, device='cuda:0')"
10,300.9947509765625,0.017145381558287768,"tensor(0.0086, device='cuda:0')","tensor(0.9506, device='cuda:0')"
11,301.7913672924042,0.018200910647218235,"tensor(0.0105, device='cuda:0')","tensor(0.9327, device='cuda:0')"
12,288.01577258110046,0.01879337363944837,"tensor(0.0098, device='cuda:0')","tensor(0.9435, device='cuda:0')"
13,300.1148109436035,0.016985694251466583,"tensor(0.0094, device='cuda:0')","tensor(0.9385, device='cuda:0')"
14,317.50777530670166,0.017031656116985094,"tensor(0.0076, device='cuda:0')","tensor(0.9501, device='cuda:0')"
15,300.4536774158478,0.0171200913546708,"tensor(0.0075, device='cuda:0')","tensor(0.9490, device='cuda:0')"
16,298.53593349456787,0.016849566184835255,"tensor(0.0088, device='cuda:0')","tensor(0.9351, device='cuda:0')"
17,289.0518219470978,0.016879181402137348,"tensor(0.0079, device='cuda:0')","tensor(0.9566, device='cuda:0')"
18,287.2176480293274,0.016650584726460495,"tensor(0.0069, device='cuda:0')","tensor(0.9504, device='cuda:0')"
19,306.90515542030334,0.015799895159531226,"tensor(0.0097, device='cuda:0')","tensor(0.9395, device='cuda:0')"
20,300.48224115371704,0.01741186551639614,"tensor(0.0073, device='cuda:0')","tensor(0.9538, device='cuda:0')"
21,296.95427989959717,0.015822455625439557,"tensor(0.0091, device='cuda:0')","tensor(0.9558, device='cuda:0')"
22,306.34336400032043,0.01511352356320944,"tensor(0.0078, device='cuda:0')","tensor(0.9519, device='cuda:0')"
23,296.5033440589905,0.015517667049732505,"tensor(0.0073, device='cuda:0')","tensor(0.9506, device='cuda:0')"
24,292.70451307296753,0.014566393485798622,"tensor(0.0084, device='cuda:0')","tensor(0.9567, device='cuda:0')"
25,302.22926330566406,0.013805541834539583,"tensor(0.0080, device='cuda:0')","tensor(0.9563, device='cuda:0')"
26,303.0756289958954,0.015012239790357916,"tensor(0.0075, device='cuda:0')","tensor(0.9502, device='cuda:0')"
27,311.2880392074585,0.015394466382394828,"tensor(0.0076, device='cuda:0')","tensor(0.9594, device='cuda:0')"
28,298.92720127105713,0.014304769308731771,"tensor(0.0073, device='cuda:0')","tensor(0.9613, device='cuda:0')"
29,305.42241525650024,0.014054151085285717,"tensor(0.0073, device='cuda:0')","tensor(0.9553, device='cuda:0')"
30,295.2839922904968,0.013990367773158572,"tensor(0.0068, device='cuda:0')","tensor(0.9554, device='cuda:0')"
31,299.3507888317108,0.01315398112433359,"tensor(0.0079, device='cuda:0')","tensor(0.9596, device='cuda:0')"
32,288.57756066322327,0.01557106971844863,"tensor(0.0090, device='cuda:0')","tensor(0.9537, device='cuda:0')"
33,294.21674132347107,0.014259131296505089,"tensor(0.0083, device='cuda:0')","tensor(0.9587, device='cuda:0')"
34,296.04133343696594,0.013378780048798776,"tensor(0.0069, device='cuda:0')","tensor(0.9574, device='cuda:0')"
35,299.69879245758057,0.0130442748413073,"tensor(0.0068, device='cuda:0')","tensor(0.9635, device='cuda:0')"
36,287.57390546798706,0.01293821246869053,"tensor(0.0093, device='cuda:0')","tensor(0.9545, device='cuda:0')"
37,309.62622833251953,0.0133766218708953,"tensor(0.0074, device='cuda:0')","tensor(0.9590, device='cuda:0')"
38,300.12140440940857,0.013319331457832468,"tensor(0.0074, device='cuda:0')","tensor(0.9599, device='cuda:0')"
39,294.9620168209076,0.012504676271366859,"tensor(0.0065, device='cuda:0')","tensor(0.9603, device='cuda:0')"
40,292.8520715236664,0.013076077368610309,"tensor(0.0075, device='cuda:0')","tensor(0.9583, device='cuda:0')"
