epoch,time,loss,val_loss,dice
1,250.96866822242737,0.31549053063122245,0.0,0
2,251.29636812210083,0.04591040939878156,0.0,0
3,254.98114395141602,0.0298951090500949,0.0,0
4,255.09636688232422,0.026612556652543848,0.0,0
5,259.7302269935608,0.02441862562950999,0.0,0
6,260.3184540271759,0.023380383193052523,0.0,0
7,258.45703196525574,0.02092124094454626,0.0,0
8,249.32579374313354,0.020954063302054782,0.0,0
9,245.71873426437378,0.02045880682385578,0.0,0
10,247.10340094566345,0.01973355914385744,0.0,0
11,252.23283505439758,0.01999264330969165,0.0,0
12,259.4302935600281,0.020487193468981948,0.0,0
13,256.5177366733551,0.018554526903389833,0.0,0
14,250.7711136341095,0.018199295415498393,0.0,0
15,255.95850133895874,0.018301798388534508,0.0,0
16,240.7232265472412,0.01912466184304546,0.0,0
17,251.9929518699646,0.017732596111903417,0.0,0
18,252.42621493339539,0.018277356483655194,0.0,0
19,253.05166935920715,0.017822142436017322,0.0,0
20,258.2545380592346,0.01818343763873457,0.0,0
21,249.3961625099182,0.017186890564525655,0.0,0
22,254.9701099395752,0.017284945245629877,0.0,0
23,264.1505072116852,0.0165644494129327,0.0,0
24,257.34987592697144,0.01585703488356007,0.0,0
25,262.95689368247986,0.01592443316963653,0.0,0
26,259.0469696521759,0.016419772866565874,0.0,0
27,255.14015650749207,0.01615616536071412,0.0,0
28,251.97471499443054,0.014995855670541328,0.0,0
29,257.5146760940552,0.01597010839459732,0.0,0
30,289.49716091156006,0.015152049376614421,"tensor(0.0045, device='cuda:0')","tensor(0.9639, device='cuda:0')"
31,298.0526921749115,0.015418381475584617,"tensor(0.0046, device='cuda:0')","tensor(0.9611, device='cuda:0')"
32,303.67670226097107,0.015233827583765538,"tensor(0.0049, device='cuda:0')","tensor(0.9638, device='cuda:0')"
33,302.64062094688416,0.015015647654382945,"tensor(0.0050, device='cuda:0')","tensor(0.9621, device='cuda:0')"
34,310.3548495769501,0.015277623223846026,"tensor(0.0042, device='cuda:0')","tensor(0.9669, device='cuda:0')"
35,293.3140172958374,0.014376020108828661,"tensor(0.0045, device='cuda:0')","tensor(0.9631, device='cuda:0')"
36,300.5264995098114,0.014610439846916982,"tensor(0.0044, device='cuda:0')","tensor(0.9650, device='cuda:0')"
37,291.43555426597595,0.014140780399235095,"tensor(0.0044, device='cuda:0')","tensor(0.9647, device='cuda:0')"
38,309.79843854904175,0.01392202428765239,"tensor(0.0045, device='cuda:0')","tensor(0.9643, device='cuda:0')"
39,300.31543827056885,0.014376923007468066,"tensor(0.0044, device='cuda:0')","tensor(0.9638, device='cuda:0')"
40,307.31241106987,0.013883902752301846,"tensor(0.0044, device='cuda:0')","tensor(0.9672, device='cuda:0')"
