epoch,time,loss,val_loss,dice
1,252.91618847846985,0.31663017298657303,0.0,0
2,252.97398900985718,0.046114968243069945,0.0,0
3,258.0554749965668,0.030494946831712312,0.0,0
4,257.1212389469147,0.024988848605928128,0.0,0
5,260.6091902256012,0.022830746505564225,0.0,0
6,261.3174636363983,0.023957974420259355,0.0,0
7,260.2392930984497,0.02048546745153235,0.0,0
8,250.97663617134094,0.020336872311874296,0.0,0
9,248.26380944252014,0.019306094908622656,0.0,0
10,248.0513515472412,0.020700307574849156,0.0,0
11,254.96328210830688,0.02053850368647197,0.0,0
12,260.78405833244324,0.01869951238700996,0.0,0
13,258.5203528404236,0.01705789678364086,0.0,0
14,251.91822457313538,0.018518871422068546,0.0,0
15,258.49603390693665,0.01832632464728654,0.0,0
16,242.08375525474548,0.01831170892158445,0.0,0
17,253.51313877105713,0.016757490834929407,0.0,0
18,252.79368138313293,0.01718851686946263,0.0,0
19,252.20289063453674,0.0175478063232173,0.0,0
20,257.7481255531311,0.01722507305984823,0.0,0
21,249.90319657325745,0.0171143052632364,0.0,0
22,256.3608853816986,0.017588797015712244,0.0,0
23,264.0755054950714,0.016462797947680245,0.0,0
24,257.86136770248413,0.016143223137621523,0.0,0
25,262.67759561538696,0.015328931859501026,0.0,0
26,257.2365381717682,0.016961450661017816,0.0,0
27,254.8168535232544,0.015884670129896826,0.0,0
28,252.4893605709076,0.01508625879133948,0.0,0
29,260.8342785835266,0.015001887248787336,0.0,0
30,289.5118188858032,0.014321205557321018,"tensor(0.0077, device='cuda:0')","tensor(0.9549, device='cuda:0')"
31,299.2475531101227,0.014470608390573137,"tensor(0.0076, device='cuda:0')","tensor(0.9590, device='cuda:0')"
32,304.7010281085968,0.014581158244684807,"tensor(0.0081, device='cuda:0')","tensor(0.9539, device='cuda:0')"
33,304.72365713119507,0.014971762707385533,"tensor(0.0071, device='cuda:0')","tensor(0.9593, device='cuda:0')"
34,310.3473963737488,0.013596172112757297,"tensor(0.0065, device='cuda:0')","tensor(0.9599, device='cuda:0')"
35,294.95477318763733,0.014018010566034881,"tensor(0.0066, device='cuda:0')","tensor(0.9645, device='cuda:0')"
36,302.9867305755615,0.0143332604077844,"tensor(0.0081, device='cuda:0')","tensor(0.9541, device='cuda:0')"
37,292.99335169792175,0.013553107728640103,"tensor(0.0067, device='cuda:0')","tensor(0.9589, device='cuda:0')"
38,309.56716322898865,0.013886428591735766,"tensor(0.0071, device='cuda:0')","tensor(0.9583, device='cuda:0')"
39,301.90936493873596,0.013479607523055954,"tensor(0.0062, device='cuda:0')","tensor(0.9604, device='cuda:0')"
40,307.03764820098877,0.013429727675333712,"tensor(0.0068, device='cuda:0')","tensor(0.9569, device='cuda:0')"
